,MSW__8,MSW__2,MSW__3,DDE_MW,MSW__6,Cougar__21,formula_H,MSW__9,Hopp_woods,Calculate_mw,DDE_IT,DDE_CF,DDE_WI,Ez__9,Ez__12,Z5__61,Length,MSW__17,MSW__22,Cougar__25,Cougar__24,Z3__6,MSW__11,DDE_ME,MSW__20,Ez__1,MSW__18,Boman_Index,QSO3_G2,QSO3_SC_L,DDE_PM,DDE_MP,Ez__14,DDE_NW,Aliphatic_Index,QSO3_SC_S,DDE_TM,DDE_EW,MSW__4,Cougar__23,DDE_AC,CTDD_polarizability.3.residue100,Z5__6,Ez__11,CTDD_normwaalsvolume.3.residue100,QSO3_SC2,QSO3_SC3,DDE_QC,OVPC_Aliphatic,MSW__19,MSW__5,DDE_CN,MSW__13,DDE_YL,DDE_PF,DDE_MH,DDE_MY,DDE_WD,DDE_HC,QSO3_G3,DDE_HI,DDE_YW,DDE_FA,DDE_MF,DDE_HR,DDE_HN,QSO3_SC1,DDE_CM,Cougar__6,MSW__10,DDE_WK,DDE_IH,QSO3_G1,DDE_WC,DDE_RQ,DDE_WL,DDE_FW,DDE_AH,DDE_CA,DDE_VW,DDE_WW,DDE_WS,DDE_CY,DDE_CW,DDE_WH,DDE_CK,DDE_MN,DDE_VY,DDE_TH,Ez__8,DDE_QW,DDE_CC,DDE_MC,DDE_HH,DDE_CQ,DDE_PW,DDE_AR,DDE_SM,DDE_YQ,DDE_WE,DDE_CR,DDE_WA,CTDD_hydrophobicity_PRAM900101.1.residue100,DDE_NA,DDE_WV,MSW__7,DDE_MK,DDE_CV,CTDD_hydrophobicity_PRAM900101.1.residue75,DDE_FI,DDE_WF,DDE_NM,Ez__10,DDE_LM,DDE_EL,DDE_DQ,DDE_TI,DDE_QG,DDE_HG,DDE_YG,DDE_CI,DDE_TQ,DDE_DH,DDE_YI,MSW__21,DDE_IM,DDE_DC,DDE_YE,MSW__14,Z5__31,DDE_AM,Ez__7,DDE_EQ,DDE_TP,DDE_YA,Ez__15,Z5__64,ABHPRK__56,DDE_NP,Cougar__22,DDE_ID,DDE_PY,DDE_DA,DDE_HA,DDE_PC,DDE_QI,MSW__12,DDE_MM,DDE_FQ,DDE_EH,y,MotifBitVec_FATP,MotifBitVec_AEEA,MotifBitVec_ALQP,MotifBitVec_AVI,MotifBitVec_LMK,MotifBitVec_SLADTN,MotifBitVec_VFGI,MotifBitVec_RLAE,MotifBitVec_LLD,MotifBitVec_IPRHL,MotifBitVec_ALAG
T000803positive,0.450294767,-0.974031912,-0.893934344,-1,0.621390094,0.019975629,0.142857143,1.93364445,-1.067775846,0.821343201,-1,-1,-1,0.074988155,0.221367568,1.031200284,1,-0.86093955,0.12871049,0.106781637,0.431476553,0.090531821,-0.681093649,-1,-1.479250958,0.035528843,-0.185803017,0.013359274,0.429110882,0.282532937,-1,-1,0.171313025,-1,-0.118733509,0,-1,-1,-0.048000968,0.163198446,-1,-0.22,-0.078747277,0.26679272,-0.22,0.429110882,1.08290361,-1,0,-0.438362599,0.150647793,-1,-0.713239872,-1,-1,-1,-1,-1,-1,1.08290361,-1,-1,-1,-1,-1,-1,-0.380880693,-1,0.106583411,-0.342689495,-1,-1,-0.380880693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.318023307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.625,-1,-1,0.299864235,-1,-1,-0.393939394,-1,-1,-1,0.06694476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.265707014,-1,-1,-1,-0.177315295,0.342285728,-1,0.172323235,-1,-1,-1,-0.09968848,0.973573513,0,-1,0.105886574,-1,-1,-1,-1,-1,-1,-1.139455045,-1,-1,1806.298111,1,0,0,0,0,0,0,0,0,0,0,0
T000372positive,0.178241475,-1.090985842,0.391426159,0,0.453184585,-0.259441416,-0.714285714,0.522056355,1.362762274,-0.238902319,0,0,0,0.288921238,-0.07834136,-0.172453936,0,-1.161501788,1.035176137,-0.754181139,-0.44760105,-0.711911997,0.364253947,0,-0.121345148,-0.10893284,-0.044046575,0.593385214,0.265705458,-0.305539028,0,0,0.388195455,0,-0.492084433,1.612773137,0,0,-0.912942894,-0.736274553,0,0.314285714,-0.637819597,0.321776851,0.314285714,0.265705458,0.362554542,0,-0.318181818,-1.583760707,-0.091094492,0,0.072876981,0,0,0,0,0,0,0.362554542,0,0,0,0,0,0,0.698532179,0,-0.562189806,0.243764397,0,0,0.698532179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139119665,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,1.425082817,0,0,-0.606060606,0,0,0,-0.178263409,0,0,0,0,0,0,0,0,0,0,0,0.689617409,0,0,0,-0.156559423,-0.537962395,0,0.018818747,0,0,0,0.0293431,0.726004533,-0.260869565,0,-0.418483637,0,0,0,0,0,0,0.576966045,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000562positive,-0.480350842,1.42537202,1.578167158,0,-0.602388575,0.911299543,-0.714285714,-0.492097755,-0.345794101,-1.406268991,0,0,0,-0.259916539,-0.564992547,-0.951006419,0,-0.642106404,0.746997319,0.166226129,0.383089359,-0.203567036,0.907726895,0,-0.579105303,-0.455122433,-0.381251586,-0.944444444,-0.069344319,-0.159002692,0,0,-0.327445282,0,0.668865435,0,0,0,1.262527838,0.45763502,0,-1.257142857,-0.014109554,-0.615484153,-1.257142857,-0.069344319,-0.495834986,0,0.590909091,-0.513979082,1.122322378,0,0.927479934,0,0,0,0,0,0,-0.495834986,0,0,0,0,0,0,-0.064734663,0,0.944030375,-0.362794684,0,0,-0.064734663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.276676973,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-0.479151959,0,0,-0.303030303,0,0,0,0.135771249,0,0,0,0,0,0,0,0,0,0,0,0.485568994,0,0,0,0.999082739,0.045001189,0,-0.543587185,0,0,0,0.573421477,-0.067269198,0.173913043,0,0.706428108,0,0,0,0,0,0,0.637860791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000701positive,0.756170123,-0.390902902,-1.690107541,-1,0.433658585,0.221887477,1.071428571,-0.270368678,-0.258150168,1.184193823,-1,-1,-1,0.363653613,-0.636310397,-0.062329709,1,0.668924044,0.605558175,-0.356527939,-0.063029106,-0.172771881,-0.464053565,-1,0.010674597,0.069195968,0.083414554,-0.327496757,0.28904909,0.38974359,-1,-1,0.372344156,-1,-0.118733509,0,1806.298111,-1,-0.359516923,-0.000897282,-1,0.345714286,-0.532699272,-0.61852667,0.345714286,0.28904909,0.719555732,-1,0,-0.160310221,0.720570424,-1,-0.6234717,601.4327036,-1,-1,-1,-1,-1,0.719555732,-1,-1,-1,-1,-1,-1,-0.594655627,-1,0.053605373,-0.842546111,-1,-1,-0.594655627,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.350685325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.625,-1,-1,0.97696874,3613.596222,-1,-0.121212121,-1,-1,-1,0.478646699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.238821698,-1,-1,-1,0.262449751,0.542565744,-1,-0.486211813,-1,-1,-1,0.365440121,-0.042303471,0.391304348,-1,-0.138245819,-1,-1,-1,-1,-1,-1,-1.261822581,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
T000546positive,-0.288514197,-0.248812081,0.261472747,0,-0.072443973,-0.398819675,-0.071428571,0.110011376,-0.142779831,-0.416843356,0,0,0,-0.308964892,0.547826077,-0.093140682,0,0.032614584,0.925440163,0.483905966,0.191760505,0.555712131,-0.049704316,0,-0.713431246,0.572944355,-0.398322337,0.212494596,-0.076210093,1.125938518,0,0,-0.115776814,0,0.418205805,0,0,0,0.106478251,0.236256708,0,0.314285714,0.713817442,0.146734346,0.314285714,-0.076210093,-0.659262198,0,0.136363636,-0.699911703,-0.294090371,0,-0.392473252,0,0,0,0,0,0,-0.659262198,0,0,0,0,0,0,0.623259315,0,-0.63168708,0.883071619,0,0,0.623259315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530999216,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,-0.280809375,0,0,0.303030303,0,0,0,0.488142914,0,0,0,0,0,0,0,0,0,0,0,0.465322213,0,0,0,0.255704093,-0.894668894,0,0.284454914,0,0,0,0.283365828,-0.789640057,-0.260869565,0,-0.294573896,0,0,0,0,0,0,-0.568495473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000732positive,-0.834839929,1.345406981,1.352342566,0,-0.687125078,1.182408919,-0.5,-0.380095666,-1.049835974,-1.162639945,0,0,0,-0.98230522,-1.333853669,-0.927568809,0,-0.079586087,-0.147617143,0.971419644,1.071046819,-0.18572213,0.710697005,0,-0.442837298,-1.068403979,-0.09525883,-1.399697363,-1.114315139,2.651140388,0,0,-0.995918919,0,1.064643799,0,0,0,1.083864529,1.011410415,0,-0.942857143,0.111055007,-1.256839607,-0.942857143,-1.114315139,-0.606902023,0,0.590909091,-0.411327453,1.28260163,0,0.56943649,0,0,0,0,0,0,-0.606902023,0,0,0,0,0,0,-1.154685736,0,0.924068173,-0.230592032,0,0,-1.154685736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.315414664,0,0,0,0,0,0,0,0,0,0,0,0,-1.75,0,0,-0.854549207,0,0,-1.212121212,0,0,0,-1.111240734,1277.95275,0,0,0,0,0,0,0,0,0,0,0.542997596,0,0,0,0.886729786,-0.217628032,0,-1.235373318,0,0,0,-1.150775663,-0.205939906,0.608695652,0,1.029194637,0,0,0,0,0,0,0.765919841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000767positive,0.658607395,0.11893015,-1.2930376,-1,1.220036277,-0.407627037,0.428571429,-0.834854729,2.161096423,1.0158683,-1,-1,-1,0.515487317,-0.143196061,2.122315878,1,-0.408308352,0.251522771,0.001026046,-0.24560686,-1.75413565,-0.872119084,-1,0.346961482,0.907879748,-1.338013853,0.321141375,1.114315139,-0.3399915,-1,-1,0.274378496,-1,-0.463060686,0.756347475,-1,3613.596222,-0.939779544,0.103198075,-1,0.628571429,-1.710912669,-0.091151155,0.628571429,1.114315139,0.108687029,-1,-0.409090909,-0.158453262,-0.04093983,-1,-0.336155449,-1,-1,-1,-1,-1,-1,0.108687029,-1,-1,-1,-1,-1,-1,0.469702672,-1,-0.248985598,0.026767004,3613.596222,-1,0.469702672,-1,-1,-1,-1,-1,-1,-1,7228.192444,-1,-1,-1,-1,-1,-1,-1,-1,0.226862216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,-1,-1,1.662777639,-1,-1,0.696969697,-1,-1,-1,0.17312808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.010537358,-1,-1,-1,0.401915062,-0.09326128,-1,-0.206289307,1806.298111,-1,-1,0.151808196,-0.676320446,0,-1,0.140251865,-1,-1,-1,-1,-1,-1,-0.36392707,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
T000037positive,0.031937296,-0.271679781,0.222147092,0,-0.222139665,0.077336271,-0.714285714,0.571595741,-0.310350347,-0.584844761,0,0,0,-0.010996397,-0.239457711,-0.729353139,0,0.64676563,-0.691196501,0.087203348,-0.080792722,-0.365001518,0.881265404,0,0.653618439,-0.894325526,0.454580844,-0.013186338,-0.998970134,0.89293101,0,0,0.029788731,0,-0.22823219,1.273527838,0,0,-0.309273808,-0.154897065,0,-1.571428571,-0.355576402,-0.118578491,-1.571428571,-0.998970134,-0.613248711,0,-0.318181818,0.501896101,0.859479109,0,-0.078122795,638.9763749,0,0,0,0,0,-0.613248711,0,0,0,0,0,0,-1.261573203,0,0.26090461,-0.222802058,0,0,-1.261573203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.277595973,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,958.4645624,0,-0.288047268,0,0,0.606060606,0,0,0,-0.243223337,0,0,0,0,0,0,0,0,0,0,0,-1.120550201,0,0,0,0.008131349,0.406542604,0,-0.353473278,0,0,0,-0.275937551,0.317939364,-0.695652174,0,-0.289000472,0,0,0,0,0,0,0.658937177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000299positive,1.468668602,0.107978371,-0.610365094,-1,0.187267125,-0.494576858,0,1.444852118,-0.318995119,0.269477494,-1,-1,-1,1.191778843,0.678503798,0.357404314,1,0.30914027,-0.136316013,-0.884246746,-0.880518025,-0.299952778,-0.359617949,-1,-2.090528403,0.449428792,-1.132479988,0.571335927,0.466186062,-0.31947868,-1,-1,1.214039757,-1,-0.463060686,0,-1,-1,-0.614784782,-0.559871722,-1,0.062857143,-0.328877913,0.539271441,0.062857143,0.466186062,1.21301071,-1,-0.409090909,-2.029613042,-0.963525832,-1,0.042091022,-1,-1,-1,-1,-1,-1,1.21301071,-1,-1,-1,-1,-1,-1,-0.141512985,-1,-0.229408234,1.078098263,-1,-1,-0.141512985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.80955171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.175,-1,-1,0.618466666,-1,-1,0.424242424,-1,-1,-1,0.920799045,-1,-1,-1,601.4327036,-1,-1,-1,-1,-1,-1,-1,0.559563829,-1,-1,-1,0.082085937,0.498318632,-1,0.683422138,-1,-1,-1,1.486852909,1.424362675,-0.391304348,-1,-0.515541335,-1,-1,-1,-1,-1,-1,-0.187134438,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
T000377positive,-0.277721789,0.312669054,0.617608257,0,-0.602607109,0.127932835,0.428571429,-0.14780229,0.322951062,-0.324631653,0,0,0,0.878608486,-0.018690531,0.468250796,0,-0.455791527,1.060678687,-0.984672191,-0.732565196,0.457520073,-0.461917097,0,-1.260849922,0.70174563,-0.519490069,-0.447254648,-0.127016821,1.859300184,0,0,0.550276671,0,1.183377309,0,0,0,0.261856058,-0.183231633,0,-1.885714286,0.652433656,-0.52789944,-1.885714286,-0.127016821,-0.124553749,0,1.045454545,-0.353980174,-0.056980009,0,-0.017696324,0,0,0,0,0,0,-0.124553749,0,0,0,0,0,0,-0.064734663,0,0.297748936,0.44706001,0,0,-0.064734663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528514684,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,-0.096820932,0,0,-0.606060606,0,0,0,1.254247486,0,638.9763749,0,0,0,0,0,0,0,0,0,0.967276799,0,0,0,-0.499644559,0.203467667,0,0.101822501,0,0,0,1.594639429,0.216779739,0.608695652,0,-0.03099692,0,0,0,0,0,0,-0.426096478,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000517positive,-0.253207378,-0.12030445,-0.372050139,-1,0.125165266,0.468935668,0.214285714,-0.212801171,-0.411179624,0.102556484,-1,-1,-1,-0.187436741,-0.763933325,-0.255524509,1,-0.124083505,0.110975383,0.191499967,0.466464087,-0.058751898,0.105503851,-1,-0.958872795,-0.244145249,0.034011742,-0.684306096,-0.195674562,1.23054257,-1,-1,-0.029688542,-1,0.356200528,0,-1,-1,-0.600580193,0.355056497,-1,0.345714286,-0.109635761,-0.729322956,0.345714286,-0.195674562,0.130900436,-1,0,0.07082662,0.390453983,-1,0.149754725,-1,-1,-1,-1,-1,-1,0.130900436,-1,-1,-1,-1,-1,-1,-0.459164471,-1,0.217722457,0.226999568,-1,-1,-0.459164471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.305104779,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.625,-1,-1,-0.565979636,-1,-1,-0.121212121,-1,-1,-1,0.127452469,1203.865407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.161319428,-1,-1,-1,-0.032755361,-0.171105966,-1,-0.647181821,-1,-1,-1,0.064577719,-0.620202241,0.391304348,-1,0.439783312,-1,-1,-1,-1,-1,-1,0.227990314,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
T000824positive,0.859695816,0.480125817,-0.502040792,0,-0.240496509,0.730681342,-0.5,-0.180110585,1.125008891,-0.752143909,0,0,0,-1.037800728,-0.992667188,-0.557733958,0,-0.740762813,-0.323209702,0.466144111,1.096016231,-0.316875784,0.302882836,0,0.789400928,-0.569776399,-1.141592078,-0.746433204,0.332990045,1.104745715,0,0,-1.148486235,0,0.800791557,0.951565779,0,0,-0.470336905,0.952665933,0,-0.628571429,-0.144295478,-0.758339834,-0.628571429,0.332990045,0.027766759,0,0.590909091,-0.985373713,-0.380920553,0,0.384305718,0,0,0,0,0,0,0.027766759,0,0,0,0,0,0,-0.383891607,0,0.72101622,-0.287995815,0,0,-0.383891607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.728702525,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0.820931672,0,0,0,0,0,0,-0.909985573,0,0,0,0,0,0,0,0,0,0,0,0.946954751,0,0,0,-0.175381225,0.33622427,0,-0.676804934,0,0,0,-0.923287404,0.756552917,0.608695652,0,0.769500873,0,0,0,0,0,0,1.167371621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000770positive,0.328377278,-0.890450017,-0.734360074,0,0.808138201,-1.231124043,0.071428571,0.348178987,1.474696445,0.329061272,0,0,0,0.705314967,0.776518375,0.311338655,0,-0.571026113,0.39521214,-0.112673129,-1.103417035,0.408274585,-1.03247991,0,-0.799367481,1.153996651,-0.164579921,1.47924773,0.893237212,-0.292052699,0,0,0.648111756,0,-0.360158311,0,0,0,0.276008804,-0.962096546,0,0.628571429,0.54251793,0.907861336,0.628571429,0.893237212,-0.226100754,0,-0.318181818,-0.937201999,-1.260912466,0,-1.032595433,0,0,0,0,0,0,-0.226100754,0,0,0,0,0,0,0.389913436,0,-1.464769457,0.609136832,0,0,0.389913436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045703791,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.577154587,0,0,0.303030303,0,0,0,0.302403901,0,0,0,0,0,0,0,0,0,0,0,1.181335704,0,0,0,-0.17934371,-1.412607105,0,0.519007324,0,0,0,0.429077466,1.103849404,-0.695652174,0,-0.558482496,0,0,0,0,0,0,0.384477287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000755positive,0.864740788,-0.779755008,-0.007617512,-1,0.771703144,-1.831943569,0.785714286,0.12919122,0.101500406,0.664631923,-1,-1,-1,1.345949373,0.744491026,1.42107576,1,-0.621838167,1.500714357,-0.97177181,-1.220982401,0.321970906,-1.284331865,-1,-0.899936613,2.191969449,-0.887383504,1.622697795,0.338482664,-0.860745148,-1,-1,0.997048925,-1,-0.926121372,0.823669808,-1,-1,-0.705300152,-1.520999265,-1,0.628571429,0.236485794,1.216193842,0.628571429,0.338482664,0.159460532,-1,-0.818181818,-0.391720145,-0.021395074,-1,-1.723930709,-1,-1,-1,-1,-1,-1,0.159460532,-1,-1,-1,-1,-1,-1,0.654873918,-1,-1.584092663,0.18458329,-1,1203.865407,0.654873918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.493892288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,-1,-1,-0.116649108,-1,-1,0.696969697,-1,-1,-1,1.06314811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.574873105,-1,-1,-1,0.440620047,-1.561508085,-1,1.268177775,-1,-1,-1,0.818073772,-1.534482153,-1.173913043,-1,-1.481763221,-1,-1,-1,-1,-1,-1,0.268008767,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
T000694positive,-0.239916432,0.063041982,-0.293555239,0,-0.242627214,-0.901457389,0.714285714,-0.429439244,1.920371675,0.324199495,0,0,0,-0.046623173,0.477548386,-0.020661083,0,0.506501246,0.792076827,-0.976379089,-0.894128504,0.766890297,-0.038672876,0,0.61720478,0.936087574,0.597490715,1.292477302,0.821833162,0.197421731,0,0,0.033433331,0,0.022427441,0.768363442,0,0,-0.063415193,-0.825844018,0,0.314285714,1.015700795,0.343881178,0.314285714,0.821833162,-0.270527568,0,0.136363636,0.582118572,-0.355702304,0,-1.497414444,0,0,0,0,0,0,-0.270527568,0,0,0,0,0,0,1.037260068,0,-1.990053198,0.226671835,0,0,1.037260068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297977334,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,-0.121149982,0,0,0,0,0,0,0.463494467,0,0,0,0,0,0,0,0,0,0,0,0.097944745,0,0,0,0.615959996,-1.663853068,0,0.502606693,0,0,0,0.308826178,0.506770664,0.173913043,0,-1.142419053,0,0,0,0,0,0,-0.530744732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000900positive,-0.561836714,-0.325517154,0.396609996,0,0.13800413,0.504200523,0,-0.659448195,0.077363581,-0.61660837,0,0,0,0.14927287,-0.254929241,-0.962356159,0,-0.418517716,0.529850604,0.583359646,-0.105083296,-0.781460158,-0.373246664,0,-0.482002212,-0.116483858,0.027235346,-0.857976654,-0.506007552,1.840033999,0,0,0.401543658,0,0.668865435,0,0,0,0.268992913,0.205736923,0,0.314285714,-0.452062352,-0.759588724,0.314285714,-0.506007552,0.302261008,0,0.590909091,0.008327189,-0.202995879,0,-0.362260016,638.9763749,0,0,0,0,0,0.302261008,0,0,0,0,0,0,0.009032744,0,0.645557724,-0.358786252,0,0,0.009032744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169257896,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0.15498474,0,0,0.606060606,0,0,0,-0.280664909,0,0,0,0,0,0,0,0,0,0,0,0.848882052,0,0,0,-0.174225501,-0.035453503,0,-0.317618463,0,0,0,-0.137326334,-0.441906123,0.173913043,0,0.23496561,0,0,0,0,0,0,-0.030247281,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000258positive,1.438015609,-1.671499423,0.239009456,0,1.68249216,0.243327796,-0.5,0.057991757,-0.220944425,-0.038435048,0,0,0,-0.367761442,-0.783247335,-0.03558242,0,-0.219850471,0.348332452,0.459264967,-0.149399574,-1.811862331,-0.600089369,0,-0.223303393,-0.131325515,0.078332257,-0.160181582,-0.008925506,-0.266666667,0,0,-0.18834114,0,-0.610817942,0,0,0,-0.566382042,-0.052020974,0,0.314285714,-1.782529138,-0.46253582,0.314285714,-0.008925506,0.548195161,0,-0.772727273,-0.200289467,-1.100927304,0,-0.574416694,0,0,0,0,0,0,0.548195161,0,0,0,0,0,0,0.308618743,0,-0.171513732,0.829449376,0,0,0.308618743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.500444203,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0.056938667,0,0,0.606060606,0,0,0,-0.827707329,0,0,0,0,0,0,0,0,0,0,0,0.367174247,0,0,0,0.399509268,-0.823146073,0,-0.68859169,0,0,958.4645624,-0.617800672,0.911409165,-0.260869565,0,0.087521255,0,0,0,0,0,0,-1.364862687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000360positive,-2.099659034,1.827258662,1.913686491,0,-1.615402266,1.038387753,-0.214285714,-1.647233515,-0.211543702,-0.946560968,0,0,0,-0.707548981,-0.797767481,-0.815761964,0,1.476432983,-1.483125694,0.625444758,0.70723423,0.686794615,1.710438674,0,1.083946971,-0.985689953,1.33141768,-0.977302205,-1.464469619,1.106332342,0,0,-0.659552251,0,0.919525066,0,0,0,1.581629942,0.664937608,0,-2.2,0.796812034,-0.656357357,-2.2,-1.464469619,-1.390717969,0,1.045454545,1.183245492,1.781305377,0,1.595159242,0,0,0,0,0,0,-1.390717969,0,0,0,0,0,0,-1.428678961,0,0.873236586,-1.416331843,0,0,-1.428678961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.919120219,0,0,0,0,0,0,0,0,0,0,0,0,-1.75,0,0,-2.152808159,0,0,-1.212121212,0,0,0,-0.440823319,0,0,0,0,0,0,0,0,0,0,0,-1.517206471,0,0,0,1.416216809,1.313581248,0,-0.756385182,0,479.2322812,0,-0.471951647,0.410167779,0.608695652,0,0.887387892,0,0,0,0,0,0,1.724295092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T000991positive,-0.502031448,-0.874059634,0.063704925,-1,0.376719588,0.909857106,0,1.721556579,0.595021094,-0.032925034,-1,-1,-1,-0.523179279,-0.76528394,-0.723346507,1,-0.493257967,0.335997886,0.706654672,0.861648663,-0.707881354,-0.201644941,-1,0.153901656,-0.658253502,-1.296180419,-0.852399481,0.459320288,0.366397507,-1,-1,-0.818927528,-1,0.581794195,0,-1,-1,-1.127238638,0.850815306,-1,-0.22,-0.640167321,-0.836107565,-0.22,0.459320288,0.234034113,-1,0.409090909,-0.927289112,0.988744081,-1,-0.765183396,601.4327036,-1,-1,-1,-1,-1,0.234034113,-1,-1,-1,-1,-1,-1,-0.167105758,-1,1.090869179,0.151053632,-1,-1,-0.167105758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.888586276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.625,-1,-1,0.032028423,-1,-1,0.151515152,-1,-1,-1,-0.612389333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.398932152,-1,-1,-1,0.132961411,0.404236264,-1,-0.896816277,-1,-1,-1,-0.890341532,0.456604864,0.391304348,-1,0.824039368,-1,-1,-1,-1,-1,-1,-0.245235303,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
T000382positive,0.923045334,-0.988680451,-0.363030562,0,1.027436926,-1.613582274,0,0.637387177,1.085532381,0.529096385,0,0,0,1.400090835,1.1582495,1.496442003,0,0.402589663,0.506448264,-2.358403948,-1.882545314,0.396393796,-1.007903538,0,-0.001180072,1.199013449,0.103246326,1.793990489,0.736697563,-0.332058365,0,0,0.906090785,0,-0.874670185,0.767869635,0,0,-1.391112196,-1.675380546,0,-0.314285714,0.469722389,1.215748101,-0.314285714,0.736697563,1.073383578,0,-0.772727273,0.054013854,0.430989439,0,-0.568971671,0,0,0,0,0,0,1.073383578,0,0,0,0,0,0,-0.136996613,0,-1.800642083,0.442144007,0,0,-0.136996613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.629381846,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1.187448817,0,0,0.303030303,0,0,0,1.225186837,0,0,0,0,0,0,0,0,0,0,0,0.096665208,0,0,0,0.916448422,-1.701701127,0,1.353746923,0,0,0,1.168745287,-2.959195045,-1.130434783,0,-1.89675691,0,0,0,0,0,0,-2.141087279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
